"Steps"	"Temperature (K)"	"PotentialEnergy"	"Scaling"	"300K Weight"	"340.866K Weight"	"387.298K Weight"	"440.056K Weight"	"500K Weight"
175250	440.056	53.9287	0.681732	0	2.5	5.5	7.5	9
175300	440.056	52.0928	0.681732	0	2.5	5.5	7.5	9
175350	440.056	51.4509	0.681732	0	2.5	5.5	7.5	9
175400	440.056	50.5764	0.681732	0	2.5	5.5	7.5	9
175450	440.056	60.3042	0.681732	0	2.5	5.5	7.5	9
175500	387.298	61.3124	0.774597	0	2.5	5.25	7.5	9
175550	387.298	52.882	0.774597	0	2.5	5.25	7.5	9
175600	387.298	52.5341	0.774597	0	2.5	5.25	7.5	9
175650	387.298	56.9382	0.774597	0	2.5	5.25	7.5	9
175700	387.298	51.9869	0.774597	0	2.5	5.25	7.5	9
175750	387.298	56.0132	0.774597	0	2.5	5.25	7.5	9
175800	387.298	59.5167	0.774597	0	2.5	5.25	7.5	9
175850	387.298	58.1589	0.774597	0	2.5	5.25	7.5	9
175900	387.298	56.1953	0.774597	0	2.5	5.25	7.5	9
175950	387.298	52.6203	0.774597	0	2.5	5.25	7.5	9
176000	387.298	52.1235	0.774597	0	2.5	5	7.5	9
176050	387.298	53.7901	0.774597	0	2.5	5	7.5	9
176100	387.298	54.3985	0.774597	0	2.5	5	7.5	9
176150	387.298	43.1783	0.774597	0	2.5	5	7.5	9
176200	387.298	48.7343	0.774597	0	2.5	5	7.5	9
176250	387.298	51.7594	0.774597	0	2.5	5	7.5	9
176300	387.298	55.9953	0.774597	0	2.5	5	7.5	9
176350	387.298	65.5395	0.774597	0	2.5	5	7.5	9
176400	387.298	51.1797	0.774597	0	2.5	5	7.5	9
176450	387.298	50.7606	0.774597	0	2.5	5	7.5	9
176500	387.298	53.561	0.774597	0	2.5	4.75	7.5	9
176550	387.298	47.3941	0.774597	0	2.5	4.75	7.5	9
176600	387.298	55.2296	0.774597	0	2.5	4.75	7.5	9
176650	387.298	51.069	0.774597	0	2.5	4.75	7.5	9
176700	387.298	58.5204	0.774597	0	2.5	4.75	7.5	9
176750	387.298	48.8573	0.774597	0	2.5	4.75	7.5	9
176800	387.298	63.3097	0.774597	0	2.5	4.75	7.5	9
176850	387.298	47.0738	0.774597	0	2.5	4.75	7.5	9
176900	387.298	48.799	0.774597	0	2.5	4.75	7.5	9
176950	387.298	46.7495	0.774597	0	2.5	4.75	7.5	9
177000	300	53.7519	1	0	2.75	5	7.75	9.25
177050	300	51.0887	1	0	2.75	5	7.75	9.25
177100	300	50.3847	1	0	2.75	5	7.75	9.25
177150	300	45.1497	1	0	2.75	5	7.75	9.25
177200	300	51.9677	1	0	2.75	5	7.75	9.25
177250	300	46.7108	1	0	2.75	5	7.75	9.25
177300	300	54.903	1	0	2.75	5	7.75	9.25
177350	300	56.8008	1	0	2.75	5	7.75	9.25
177400	300	50.9573	1	0	2.75	5	7.75	9.25
177450	300	47.5914	1	0	2.75	5	7.75	9.25
177500	500	50.5037	0.6	0	2.75	5	7.75	9
177550	500	57.3587	0.6	0	2.75	5	7.75	9
177600	500	53.1925	0.6	0	2.75	5	7.75	9
177650	500	62.3747	0.6	0	2.75	5	7.75	9
177700	500	70.8403	0.6	0	2.75	5	7.75	9
177750	500	67.5004	0.6	0	2.75	5	7.75	9
177800	500	61.5727	0.6	0	2.75	5	7.75	9
177850	500	63.0297	0.6	0	2.75	5	7.75	9
177900	500	62.2247	0.6	0	2.75	5	7.75	9
177950	500	54.4261	0.6	0	2.75	5	7.75	9
178000	440.056	58.9321	0.681732	0	2.75	5	7.625	9
178050	440.056	83.7568	0.681732	0	2.75	5	7.625	9
178100	440.056	67.9807	0.681732	0	2.75	5	7.625	9
178150	440.056	77.2144	0.681732	0	2.75	5	7.625	9
178200	440.056	58.598	0.681732	0	2.75	5	7.625	9
178250	440.056	54.2804	0.681732	0	2.75	5	7.625	9
178300	440.056	52.3002	0.681732	0	2.75	5	7.625	9
178350	440.056	64.7253	0.681732	0	2.75	5	7.625	9
178400	440.056	61.6831	0.681732	0	2.75	5	7.625	9
178450	440.056	65.0031	0.681732	0	2.75	5	7.625	9
178500	340.866	50.5627	0.880112	0	2.625	5	7.625	9
178550	340.866	54.8216	0.880112	0	2.625	5	7.625	9
178600	340.866	44.6659	0.880112	0	2.625	5	7.625	9
178650	340.866	48.13	0.880112	0	2.625	5	7.625	9
178700	340.866	38.3424	0.880112	0	2.625	5	7.625	9
178750	340.866	52.515	0.880112	0	2.625	5	7.625	9
178800	340.866	41.3927	0.880112	0	2.625	5	7.625	9
178850	340.866	47.1262	0.880112	0	2.625	5	7.625	9
178900	340.866	58.0094	0.880112	0	2.625	5	7.625	9
178950	340.866	63.2244	0.880112	0	2.625	5	7.625	9
179000	440.056	52.9368	0.681732	0	2.625	5	7.5	9
179050	440.056	53.002	0.681732	0	2.625	5	7.5	9
179100	440.056	70.7038	0.681732	0	2.625	5	7.5	9
179150	440.056	56.6917	0.681732	0	2.625	5	7.5	9
179200	440.056	51.5611	0.681732	0	2.625	5	7.5	9
179250	440.056	55.85	0.681732	0	2.625	5	7.5	9
179300	440.056	50.3528	0.681732	0	2.625	5	7.5	9
179350	440.056	43.9106	0.681732	0	2.625	5	7.5	9
179400	440.056	44.149	0.681732	0	2.625	5	7.5	9
179450	440.056	41.1464	0.681732	0	2.625	5	7.5	9
179500	440.056	52.2039	0.681732	0	2.625	5	7.375	9
179550	440.056	53.1418	0.681732	0	2.625	5	7.375	9
179600	440.056	49.9488	0.681732	0	2.625	5	7.375	9
179650	440.056	55.9382	0.681732	0	2.625	5	7.375	9
179700	440.056	58.5594	0.681732	0	2.625	5	7.375	9
179750	440.056	57.7519	0.681732	0	2.625	5	7.375	9
179800	440.056	57.535	0.681732	0	2.625	5	7.375	9
179850	440.056	53.901	0.681732	0	2.625	5	7.375	9
179900	440.056	67.0473	0.681732	0	2.625	5	7.375	9
179950	440.056	57.4883	0.681732	0	2.625	5	7.375	9
180000	300	70.8411	1	0	2.75	5.125	7.5	9.125
180050	300	46.246	1	0	2.75	5.125	7.5	9.125
180100	300	44.9147	1	0	2.75	5.125	7.5	9.125
180150	300	52.069	1	0	2.75	5.125	7.5	9.125
180200	300	53.4943	1	0	2.75	5.125	7.5	9.125
180250	300	49.0947	1	0	2.75	5.125	7.5	9.125
180300	300	50.2559	1	0	2.75	5.125	7.5	9.125
180350	300	50.327	1	0	2.75	5.125	7.5	9.125
180400	300	49.2454	1	0	2.75	5.125	7.5	9.125
180450	300	56.3561	1	0	2.75	5.125	7.5	9.125
180500	387.298	56.7953	0.774597	0	2.75	5	7.5	9.125
180550	387.298	58.3077	0.774597	0	2.75	5	7.5	9.125
180600	387.298	52.5035	0.774597	0	2.75	5	7.5	9.125
180650	387.298	51.4525	0.774597	0	2.75	5	7.5	9.125
180700	387.298	52.1208	0.774597	0	2.75	5	7.5	9.125
180750	387.298	51.5258	0.774597	0	2.75	5	7.5	9.125
180800	387.298	51.5535	0.774597	0	2.75	5	7.5	9.125
180850	387.298	59.0882	0.774597	0	2.75	5	7.5	9.125
180900	387.298	62.1808	0.774597	0	2.75	5	7.5	9.125
180950	387.298	64.5091	0.774597	0	2.75	5	7.5	9.125
181000	300	59.6352	1	0	2.875	5.125	7.625	9.25
181050	300	61.5386	1	0	2.875	5.125	7.625	9.25
181100	300	51.0172	1	0	2.875	5.125	7.625	9.25
181150	300	52.7877	1	0	2.875	5.125	7.625	9.25
181200	300	46.2814	1	0	2.875	5.125	7.625	9.25
181250	300	43.2453	1	0	2.875	5.125	7.625	9.25
181300	300	47.86	1	0	2.875	5.125	7.625	9.25
181350	300	46.3348	1	0	2.875	5.125	7.625	9.25
181400	300	45.1193	1	0	2.875	5.125	7.625	9.25
181450	300	46.0247	1	0	2.875	5.125	7.625	9.25
181500	500	46.9087	0.6	0	2.875	5.125	7.625	9.125
181550	500	47.7833	0.6	0	2.875	5.125	7.625	9.125
181600	500	55.0103	0.6	0	2.875	5.125	7.625	9.125
181650	500	66.4998	0.6	0	2.875	5.125	7.625	9.125
181700	500	59.0749	0.6	0	2.875	5.125	7.625	9.125
181750	500	59.3764	0.6	0	2.875	5.125	7.625	9.125
181800	500	74.2937	0.6	0	2.875	5.125	7.625	9.125
181850	500	60.4501	0.6	0	2.875	5.125	7.625	9.125
181900	500	60.3684	0.6	0	2.875	5.125	7.625	9.125
181950	500	52.9497	0.6	0	2.875	5.125	7.625	9.125
182000	440.056	44.6994	0.681732	0	2.875	5.125	7.5	9.125
182050	440.056	41.6555	0.681732	0	2.875	5.125	7.5	9.125
182100	440.056	59.2344	0.681732	0	2.875	5.125	7.5	9.125
182150	440.056	53.7868	0.681732	0	2.875	5.125	7.5	9.125
182200	440.056	59.4074	0.681732	0	2.875	5.125	7.5	9.125
182250	440.056	53.3061	0.681732	0	2.875	5.125	7.5	9.125
182300	440.056	72.1255	0.681732	0	2.875	5.125	7.5	9.125
182350	440.056	63.4573	0.681732	0	2.875	5.125	7.5	9.125
182400	440.056	60.3224	0.681732	0	2.875	5.125	7.5	9.125
182450	440.056	58.9077	0.681732	0	2.875	5.125	7.5	9.125
182500	340.866	62.5594	0.880112	0	2.75	5.125	7.5	9.125
182550	340.866	52.4425	0.880112	0	2.75	5.125	7.5	9.125
182600	340.866	49.7186	0.880112	0	2.75	5.125	7.5	9.125
182650	340.866	62.0901	0.880112	0	2.75	5.125	7.5	9.125
182700	340.866	57.1077	0.880112	0	2.75	5.125	7.5	9.125
182750	340.866	58.8674	0.880112	0	2.75	5.125	7.5	9.125
182800	340.866	49.3703	0.880112	0	2.75	5.125	7.5	9.125
182850	340.866	51.8085	0.880112	0	2.75	5.125	7.5	9.125
182900	340.866	53.5168	0.880112	0	2.75	5.125	7.5	9.125
182950	340.866	57.976	0.880112	0	2.75	5.125	7.5	9.125
183000	300	52.0385	1	0	2.875	5.25	7.625	9.25
183050	300	60.6675	1	0	2.875	5.25	7.625	9.25
183100	300	65.1231	1	0	2.875	5.25	7.625	9.25
183150	300	54.7907	1	0	2.875	5.25	7.625	9.25
183200	300	55.8285	1	0	2.875	5.25	7.625	9.25
183250	300	48.6062	1	0	2.875	5.25	7.625	9.25
183300	300	51.4956	1	0	2.875	5.25	7.625	9.25
183350	300	46.3711	1	0	2.875	5.25	7.625	9.25
183400	300	51.5926	1	0	2.875	5.25	7.625	9.25
183450	300	46.7615	1	0	2.875	5.25	7.625	9.25
183500	500	51.1558	0.6	0	2.875	5.25	7.625	9.125
183550	500	65.2071	0.6	0	2.875	5.25	7.625	9.125
183600	500	55.1279	0.6	0	2.875	5.25	7.625	9.125
183650	500	51.1111	0.6	0	2.875	5.25	7.625	9.125
183700	500	51.6462	0.6	0	2.875	5.25	7.625	9.125
183750	500	50.2959	0.6	0	2.875	5.25	7.625	9.125
183800	500	53.7445	0.6	0	2.875	5.25	7.625	9.125
183850	500	58.5317	0.6	0	2.875	5.25	7.625	9.125
183900	500	54.9528	0.6	0	2.875	5.25	7.625	9.125
183950	500	59.335	0.6	0	2.875	5.25	7.625	9.125
184000	440.056	55.1626	0.681732	0	2.875	5.25	7.5	9.125
184050	440.056	56.2477	0.681732	0	2.875	5.25	7.5	9.125
184100	440.056	58.5104	0.681732	0	2.875	5.25	7.5	9.125
184150	440.056	54.4671	0.681732	0	2.875	5.25	7.5	9.125
184200	440.056	61.9163	0.681732	0	2.875	5.25	7.5	9.125
184250	440.056	58.7635	0.681732	0	2.875	5.25	7.5	9.125
184300	440.056	58.177	0.681732	0	2.875	5.25	7.5	9.125
184350	440.056	63.5365	0.681732	0	2.875	5.25	7.5	9.125
184400	440.056	64.3248	0.681732	0	2.875	5.25	7.5	9.125
184450	440.056	68.9314	0.681732	0	2.875	5.25	7.5	9.125
184500	500	53.3896	0.6	0	2.875	5.25	7.5	9
184550	500	47.5498	0.6	0	2.875	5.25	7.5	9
184600	500	54.7477	0.6	0	2.875	5.25	7.5	9
184650	500	54.912	0.6	0	2.875	5.25	7.5	9
184700	500	57.4893	0.6	0	2.875	5.25	7.5	9
184750	500	64.7987	0.6	0	2.875	5.25	7.5	9
184800	500	61.8516	0.6	0	2.875	5.25	7.5	9
184850	500	54.3323	0.6	0	2.875	5.25	7.5	9
184900	500	70.1262	0.6	0	2.875	5.25	7.5	9
184950	500	52.8863	0.6	0	2.875	5.25	7.5	9
185000	440.056	53.9118	0.681732	0	2.875	5.25	7.375	9
185050	440.056	55.9583	0.681732	0	2.875	5.25	7.375	9
185100	440.056	54.9429	0.681732	0	2.875	5.25	7.375	9
185150	440.056	60.7822	0.681732	0	2.875	5.25	7.375	9
185200	440.056	62.2124	0.681732	0	2.875	5.25	7.375	9
185250	440.056	51.9779	0.681732	0	2.875	5.25	7.375	9
185300	440.056	57.4247	0.681732	0	2.875	5.25	7.375	9
185350	440.056	54.7598	0.681732	0	2.875	5.25	7.375	9
185400	440.056	50.7373	0.681732	0	2.875	5.25	7.375	9
185450	440.056	59.8946	0.681732	0	2.875	5.25	7.375	9
185500	500	55.6785	0.6	0	2.875	5.25	7.375	8.875
185550	500	59.0673	0.6	0	2.875	5.25	7.375	8.875
185600	500	61.722	0.6	0	2.875	5.25	7.375	8.875
185650	500	56.5859	0.6	0	2.875	5.25	7.375	8.875
185700	500	54.5132	0.6	0	2.875	5.25	7.375	8.875
185750	500	60.5819	0.6	0	2.875	5.25	7.375	8.875
185800	500	81.0937	0.6	0	2.875	5.25	7.375	8.875
185850	500	55.7727	0.6	0	2.875	5.25	7.375	8.875
185900	500	59.799	0.6	0	2.875	5.25	7.375	8.875
185950	500	74.9269	0.6	0	2.875	5.25	7.375	8.875
186000	440.056	64.7934	0.681732	0	2.875	5.25	7.25	8.875
186050	440.056	67.1102	0.681732	0	2.875	5.25	7.25	8.875
186100	440.056	63.5778	0.681732	0	2.875	5.25	7.25	8.875
186150	440.056	63.08	0.681732	0	2.875	5.25	7.25	8.875
186200	440.056	57.8387	0.681732	0	2.875	5.25	7.25	8.875
186250	440.056	48.1382	0.681732	0	2.875	5.25	7.25	8.875
186300	440.056	64.7923	0.681732	0	2.875	5.25	7.25	8.875
186350	440.056	69.2989	0.681732	0	2.875	5.25	7.25	8.875
186400	440.056	74.6692	0.681732	0	2.875	5.25	7.25	8.875
186450	440.056	54.3817	0.681732	0	2.875	5.25	7.25	8.875
186500	340.866	56.9998	0.880112	0	2.75	5.25	7.25	8.875
186550	340.866	56.7139	0.880112	0	2.75	5.25	7.25	8.875
186600	340.866	56.8922	0.880112	0	2.75	5.25	7.25	8.875
186650	340.866	50.2294	0.880112	0	2.75	5.25	7.25	8.875
186700	340.866	52.4852	0.880112	0	2.75	5.25	7.25	8.875
186750	340.866	55.9243	0.880112	0	2.75	5.25	7.25	8.875
186800	340.866	62.9154	0.880112	0	2.75	5.25	7.25	8.875
186850	340.866	52.1242	0.880112	0	2.75	5.25	7.25	8.875
186900	340.866	56.4523	0.880112	0	2.75	5.25	7.25	8.875
186950	340.866	57.5089	0.880112	0	2.75	5.25	7.25	8.875
187000	387.298	54.4398	0.774597	0	2.75	5.125	7.25	8.875
187050	387.298	49.4371	0.774597	0	2.75	5.125	7.25	8.875
187100	387.298	55.8124	0.774597	0	2.75	5.125	7.25	8.875
187150	387.298	65.2719	0.774597	0	2.75	5.125	7.25	8.875
187200	387.298	56.7754	0.774597	0	2.75	5.125	7.25	8.875
187250	387.298	69.1814	0.774597	0	2.75	5.125	7.25	8.875
187300	387.298	56.9216	0.774597	0	2.75	5.125	7.25	8.875
187350	387.298	53.0066	0.774597	0	2.75	5.125	7.25	8.875
187400	387.298	60.0745	0.774597	0	2.75	5.125	7.25	8.875
187450	387.298	50.5467	0.774597	0	2.75	5.125	7.25	8.875
187500	500	43.2438	0.6	0	2.75	5.125	7.25	8.75
187550	500	53.8861	0.6	0	2.75	5.125	7.25	8.75
187600	500	58.5557	0.6	0	2.75	5.125	7.25	8.75
187650	500	60.1348	0.6	0	2.75	5.125	7.25	8.75
187700	500	58.3598	0.6	0	2.75	5.125	7.25	8.75
187750	500	52.9397	0.6	0	2.75	5.125	7.25	8.75
187800	500	59.7543	0.6	0	2.75	5.125	7.25	8.75
187850	500	51.1993	0.6	0	2.75	5.125	7.25	8.75
187900	500	46.7847	0.6	0	2.75	5.125	7.25	8.75
187950	500	75.1075	0.6	0	2.75	5.125	7.25	8.75
188000	387.298	63.365	0.774597	0	2.75	5	7.25	8.75
188050	387.298	48.1135	0.774597	0	2.75	5	7.25	8.75
188100	387.298	71.7043	0.774597	0	2.75	5	7.25	8.75
188150	387.298	47.6283	0.774597	0	2.75	5	7.25	8.75
188200	387.298	57.9198	0.774597	0	2.75	5	7.25	8.75
188250	387.298	41.0942	0.774597	0	2.75	5	7.25	8.75
188300	387.298	44.4924	0.774597	0	2.75	5	7.25	8.75
188350	387.298	44.9056	0.774597	0	2.75	5	7.25	8.75
188400	387.298	45.759	0.774597	0	2.75	5	7.25	8.75
188450	387.298	43.8239	0.774597	0	2.75	5	7.25	8.75
188500	500	43.6606	0.6	0	2.75	5	7.25	8.625
188550	500	48.66	0.6	0	2.75	5	7.25	8.625
188600	500	46.9766	0.6	0	2.75	5	7.25	8.625
188650	500	44.5603	0.6	0	2.75	5	7.25	8.625
188700	500	50.3015	0.6	0	2.75	5	7.25	8.625
188750	500	60.7144	0.6	0	2.75	5	7.25	8.625
188800	500	50.5146	0.6	0	2.75	5	7.25	8.625
188850	500	43.3997	0.6	0	2.75	5	7.25	8.625
188900	500	52.477	0.6	0	2.75	5	7.25	8.625
188950	500	40.9663	0.6	0	2.75	5	7.25	8.625
189000	500	42.4951	0.6	0	2.75	5	7.25	8.5
189050	500	52.5574	0.6	0	2.75	5	7.25	8.5
189100	500	56.7214	0.6	0	2.75	5	7.25	8.5
189150	500	52.649	0.6	0	2.75	5	7.25	8.5
189200	500	73.1022	0.6	0	2.75	5	7.25	8.5
189250	500	65.8261	0.6	0	2.75	5	7.25	8.5
189300	500	49.7779	0.6	0	2.75	5	7.25	8.5
189350	500	61.1139	0.6	0	2.75	5	7.25	8.5
189400	500	57.1348	0.6	0	2.75	5	7.25	8.5
189450	500	59.4063	0.6	0	2.75	5	7.25	8.5
189500	300	58.8679	1	0	2.875	5.125	7.375	8.625
189550	300	54.1574	1	0	2.875	5.125	7.375	8.625
189600	300	58.031	1	0	2.875	5.125	7.375	8.625
189650	300	44.9234	1	0	2.875	5.125	7.375	8.625
189700	300	46.1823	1	0	2.875	5.125	7.375	8.625
189750	300	39.4838	1	0	2.875	5.125	7.375	8.625
189800	300	45.2348	1	0	2.875	5.125	7.375	8.625
189850	300	44.9574	1	0	2.875	5.125	7.375	8.625
189900	300	58.2223	1	0	2.875	5.125	7.375	8.625
189950	300	47.065	1	0	2.875	5.125	7.375	8.625
190000	300	62.6984	1	0	3	5.25	7.5	8.75
190050	300	49.7533	1	0	3	5.25	7.5	8.75
190100	300	61.1478	1	0	3	5.25	7.5	8.75
190150	300	48.0843	1	0	3	5.25	7.5	8.75
190200	300	48.8538	1	0	3	5.25	7.5	8.75
190250	300	41.2578	1	0	3	5.25	7.5	8.75
190300	300	44.157	1	0	3	5.25	7.5	8.75
190350	300	57.0382	1	0	3	5.25	7.5	8.75
190400	300	55.9632	1	0	3	5.25	7.5	8.75
190450	300	58.5384	1	0	3	5.25	7.5	8.75
190500	340.866	53.292	0.880112	0	2.875	5.25	7.5	8.75
190550	340.866	52.8484	0.880112	0	2.875	5.25	7.5	8.75
190600	340.866	49.6003	0.880112	0	2.875	5.25	7.5	8.75
190650	340.866	49.5333	0.880112	0	2.875	5.25	7.5	8.75
190700	340.866	56.259	0.880112	0	2.875	5.25	7.5	8.75
190750	340.866	47.0606	0.880112	0	2.875	5.25	7.5	8.75
190800	340.866	44.4053	0.880112	0	2.875	5.25	7.5	8.75
190850	340.866	39.0133	0.880112	0	2.875	5.25	7.5	8.75
190900	340.866	38.6257	0.880112	0	2.875	5.25	7.5	8.75
190950	340.866	47.5471	0.880112	0	2.875	5.25	7.5	8.75
191000	500	43.1701	0.6	0	2.875	5.25	7.5	8.625
191050	500	42.659	0.6	0	2.875	5.25	7.5	8.625
191100	500	46.4193	0.6	0	2.875	5.25	7.5	8.625
191150	500	50.6207	0.6	0	2.875	5.25	7.5	8.625
191200	500	57.59	0.6	0	2.875	5.25	7.5	8.625
191250	500	51.2427	0.6	0	2.875	5.25	7.5	8.625
191300	500	46.7148	0.6	0	2.875	5.25	7.5	8.625
191350	500	48.1752	0.6	0	2.875	5.25	7.5	8.625
191400	500	54.1554	0.6	0	2.875	5.25	7.5	8.625
191450	500	52.4595	0.6	0	2.875	5.25	7.5	8.625
191500	387.298	60.5535	0.774597	0	2.875	5.125	7.5	8.625
191550	387.298	51.0464	0.774597	0	2.875	5.125	7.5	8.625
191600	387.298	59.859	0.774597	0	2.875	5.125	7.5	8.625
191650	387.298	55.5528	0.774597	0	2.875	5.125	7.5	8.625
191700	387.298	63.805	0.774597	0	2.875	5.125	7.5	8.625
191750	387.298	57.9213	0.774597	0	2.875	5.125	7.5	8.625
191800	387.298	58.2908	0.774597	0	2.875	5.125	7.5	8.625
191850	387.298	60.9504	0.774597	0	2.875	5.125	7.5	8.625
191900	387.298	66.5331	0.774597	0	2.875	5.125	7.5	8.625
191950	387.298	62.6655	0.774597	0	2.875	5.125	7.5	8.625
192000	340.866	60.6695	0.880112	0	2.75	5.125	7.5	8.625
192050	340.866	46.8273	0.880112	0	2.75	5.125	7.5	8.625
192100	340.866	50.2314	0.880112	0	2.75	5.125	7.5	8.625
192150	340.866	45.3055	0.880112	0	2.75	5.125	7.5	8.625
192200	340.866	52.4346	0.880112	0	2.75	5.125	7.5	8.625
192250	340.866	45.7324	0.880112	0	2.75	5.125	7.5	8.625
192300	340.866	50.9401	0.880112	0	2.75	5.125	7.5	8.625
192350	340.866	42.8054	0.880112	0	2.75	5.125	7.5	8.625
192400	340.866	40.9438	0.880112	0	2.75	5.125	7.5	8.625
192450	340.866	50.103	0.880112	0	2.75	5.125	7.5	8.625
192500	440.056	39.942	0.681732	0	2.75	5.125	7.375	8.625
192550	440.056	57.4404	0.681732	0	2.75	5.125	7.375	8.625
192600	440.056	44.9797	0.681732	0	2.75	5.125	7.375	8.625
192650	440.056	46.4421	0.681732	0	2.75	5.125	7.375	8.625
192700	440.056	66.119	0.681732	0	2.75	5.125	7.375	8.625
192750	440.056	46.6138	0.681732	0	2.75	5.125	7.375	8.625
192800	440.056	56.6567	0.681732	0	2.75	5.125	7.375	8.625
192850	440.056	49.3639	0.681732	0	2.75	5.125	7.375	8.625
192900	440.056	50.5575	0.681732	0	2.75	5.125	7.375	8.625
192950	440.056	64.2703	0.681732	0	2.75	5.125	7.375	8.625
193000	440.056	48.0235	0.681732	0	2.75	5.125	7.25	8.625
193050	440.056	40.8324	0.681732	0	2.75	5.125	7.25	8.625
193100	440.056	49.6533	0.681732	0	2.75	5.125	7.25	8.625
193150	440.056	45.6341	0.681732	0	2.75	5.125	7.25	8.625
193200	440.056	48.8385	0.681732	0	2.75	5.125	7.25	8.625
193250	440.056	42.3595	0.681732	0	2.75	5.125	7.25	8.625
193300	440.056	48.0974	0.681732	0	2.75	5.125	7.25	8.625
193350	440.056	44.7546	0.681732	0	2.75	5.125	7.25	8.625
193400	440.056	51.8188	0.681732	0	2.75	5.125	7.25	8.625
193450	440.056	49.0443	0.681732	0	2.75	5.125	7.25	8.625
193500	387.298	45.882	0.774597	0	2.75	5	7.25	8.625
193550	387.298	41.9402	0.774597	0	2.75	5	7.25	8.625
193600	387.298	42.455	0.774597	0	2.75	5	7.25	8.625
193650	387.298	42.2435	0.774597	0	2.75	5	7.25	8.625
193700	387.298	38.0918	0.774597	0	2.75	5	7.25	8.625
193750	387.298	39.1945	0.774597	0	2.75	5	7.25	8.625
193800	387.298	42.9856	0.774597	0	2.75	5	7.25	8.625
193850	387.298	42.7321	0.774597	0	2.75	5	7.25	8.625
193900	387.298	52.4472	0.774597	0	2.75	5	7.25	8.625
193950	387.298	47.0586	0.774597	0	2.75	5	7.25	8.625
194000	387.298	58.0514	0.774597	0	2.75	4.875	7.25	8.625
194050	387.298	39.4572	0.774597	0	2.75	4.875	7.25	8.625
194100	387.298	42.8913	0.774597	0	2.75	4.875	7.25	8.625
194150	387.298	46.552	0.774597	0	2.75	4.875	7.25	8.625
194200	387.298	51.434	0.774597	0	2.75	4.875	7.25	8.625
194250	387.298	53.4747	0.774597	0	2.75	4.875	7.25	8.625
194300	387.298	46.8453	0.774597	0	2.75	4.875	7.25	8.625
194350	387.298	48.3796	0.774597	0	2.75	4.875	7.25	8.625
194400	387.298	50.1023	0.774597	0	2.75	4.875	7.25	8.625
194450	387.298	46.2503	0.774597	0	2.75	4.875	7.25	8.625
194500	340.866	50.0114	0.880112	0	2.625	4.875	7.25	8.625
194550	340.866	39.717	0.880112	0	2.625	4.875	7.25	8.625
194600	340.866	52.5904	0.880112	0	2.625	4.875	7.25	8.625
194650	340.866	46.0381	0.880112	0	2.625	4.875	7.25	8.625
194700	340.866	38.7556	0.880112	0	2.625	4.875	7.25	8.625
194750	340.866	46.5096	0.880112	0	2.625	4.875	7.25	8.625
194800	340.866	43.4053	0.880112	0	2.625	4.875	7.25	8.625
194850	340.866	42.194	0.880112	0	2.625	4.875	7.25	8.625
194900	340.866	47.8004	0.880112	0	2.625	4.875	7.25	8.625
194950	340.866	45.3586	0.880112	0	2.625	4.875	7.25	8.625
195000	300	54.9782	1	0	2.75	5	7.375	8.75
195050	300	42.7427	1	0	2.75	5	7.375	8.75
195100	300	51.5932	1	0	2.75	5	7.375	8.75
195150	300	46.1237	1	0	2.75	5	7.375	8.75
195200	300	49.2628	1	0	2.75	5	7.375	8.75
195250	300	46.307	1	0	2.75	5	7.375	8.75
195300	300	51.7121	1	0	2.75	5	7.375	8.75
195350	300	52.4997	1	0	2.75	5	7.375	8.75
195400	300	51.495	1	0	2.75	5	7.375	8.75
195450	300	45.118	1	0	2.75	5	7.375	8.75
195500	340.866	39.1906	0.880112	0	2.625	5	7.375	8.75
195550	340.866	48.9216	0.880112	0	2.625	5	7.375	8.75
195600	340.866	45.4066	0.880112	0	2.625	5	7.375	8.75
195650	340.866	50.0824	0.880112	0	2.625	5	7.375	8.75
195700	340.866	49.9689	0.880112	0	2.625	5	7.375	8.75
195750	340.866	50.4699	0.880112	0	2.625	5	7.375	8.75
195800	340.866	49.9418	0.880112	0	2.625	5	7.375	8.75
195850	340.866	56.773	0.880112	0	2.625	5	7.375	8.75
195900	340.866	54.6912	0.880112	0	2.625	5	7.375	8.75
195950	340.866	66.6521	0.880112	0	2.625	5	7.375	8.75
196000	440.056	53.8871	0.681732	0	2.625	5	7.25	8.75
196050	440.056	63.5766	0.681732	0	2.625	5	7.25	8.75
196100	440.056	56.9922	0.681732	0	2.625	5	7.25	8.75
196150	440.056	61.0911	0.681732	0	2.625	5	7.25	8.75
196200	440.056	51.8677	0.681732	0	2.625	5	7.25	8.75
196250	440.056	56.4093	0.681732	0	2.625	5	7.25	8.75
196300	440.056	56.3335	0.681732	0	2.625	5	7.25	8.75
196350	440.056	56.9698	0.681732	0	2.625	5	7.25	8.75
196400	440.056	56.6727	0.681732	0	2.625	5	7.25	8.75
196450	440.056	69.4527	0.681732	0	2.625	5	7.25	8.75
196500	300	54.048	1	0	2.75	5.125	7.375	8.875
196550	300	45.8339	1	0	2.75	5.125	7.375	8.875
196600	300	48.5515	1	0	2.75	5.125	7.375	8.875
196650	300	58.27	1	0	2.75	5.125	7.375	8.875
196700	300	53.0515	1	0	2.75	5.125	7.375	8.875
196750	300	55.6857	1	0	2.75	5.125	7.375	8.875
196800	300	47.6202	1	0	2.75	5.125	7.375	8.875
196850	300	49.8247	1	0	2.75	5.125	7.375	8.875
