#"Step","Potential Energy (kJ/mole)","Density (g/mL)","Speed (ns/day)","Time Remaining"
37800000,-118.62295532226562,0.02992547106902703,2.59e+03,3:56:01
37850000,-106.9039306640625,0.02992547106902703,2.59e+03,3:55:58
37900000,-110.7899169921875,0.02992547106902703,2.59e+03,3:55:54
37950000,-144.40225219726562,0.02992547106902703,2.59e+03,3:55:51
38000000,-112.10818481445312,0.02992547106902703,2.59e+03,3:55:47
38050000,-108.8797607421875,0.02992547106902703,2.59e+03,3:55:43
38100000,-130.25064086914062,0.02992547106902703,2.59e+03,3:55:40
38150000,-124.38427734375,0.02992547106902703,2.59e+03,3:55:36
38200000,-138.99114990234375,0.02992547106902703,2.59e+03,3:55:32
38250000,-96.34243774414062,0.02992547106902703,2.59e+03,3:55:29
38300000,-122.37356567382812,0.02992547106902703,2.59e+03,3:55:25
38350000,-111.2418212890625,0.02992547106902703,2.59e+03,3:55:22
38400000,-125.963623046875,0.02992547106902703,2.59e+03,3:55:18
38450000,-135.46847534179688,0.02992547106902703,2.59e+03,3:55:14
38500000,-119.60128784179688,0.02992547106902703,2.59e+03,3:55:11
38550000,-134.02023315429688,0.02992547106902703,2.59e+03,3:55:07
38600000,-109.23153686523438,0.02992547106902703,2.59e+03,3:55:04
38650000,-119.06793212890625,0.02992547106902703,2.59e+03,3:55:00
38700000,-87.46478271484375,0.02992547106902703,2.59e+03,3:54:57
38750000,-135.06887817382812,0.02992547106902703,2.59e+03,3:54:53
38800000,-101.32199096679688,0.02992547106902703,2.59e+03,3:54:50
38850000,-94.97665405273438,0.02992547106902703,2.59e+03,3:54:46
38900000,-121.6187744140625,0.02992547106902703,2.59e+03,3:54:42
38950000,-113.04324340820312,0.02992547106902703,2.59e+03,3:54:39
39000000,-125.8341064453125,0.02992547106902703,2.59e+03,3:54:35
39050000,-107.2066650390625,0.02992547106902703,2.59e+03,3:54:31
39100000,-88.70376586914062,0.02992547106902703,2.59e+03,3:54:28
39150000,-141.25335693359375,0.02992547106902703,2.59e+03,3:54:24
39200000,-117.6451416015625,0.02992547106902703,2.59e+03,3:54:20
39250000,-113.81402587890625,0.02992547106902703,2.59e+03,3:54:17
39300000,-118.27685546875,0.02992547106902703,2.59e+03,3:54:14
39350000,-115.953125,0.02992547106902703,2.59e+03,3:54:10
39400000,-104.30044555664062,0.02992547106902703,2.59e+03,3:54:06
39450000,-124.74087524414062,0.02992547106902703,2.59e+03,3:54:03
39500000,-109.84829711914062,0.02992547106902703,2.59e+03,3:53:59
39550000,-105.12167358398438,0.02992547106902703,2.59e+03,3:53:55
39600000,-123.26702880859375,0.02992547106902703,2.59e+03,3:53:52
39650000,-97.11041259765625,0.02992547106902703,2.59e+03,3:53:48
39700000,-117.88357543945312,0.02992547106902703,2.59e+03,3:53:46
39750000,-127.70364379882812,0.02992547106902703,2.59e+03,3:53:42
39800000,-117.73028564453125,0.02992547106902703,2.59e+03,3:53:38
39850000,-118.70489501953125,0.02992547106902703,2.59e+03,3:53:35
39900000,-119.55697631835938,0.02992547106902703,2.59e+03,3:53:31
39950000,-125.91537475585938,0.02992547106902703,2.59e+03,3:53:28
40000000,-134.844970703125,0.02992547106902703,2.59e+03,3:53:24
40050000,-133.77908325195312,0.02992547106902703,2.59e+03,3:53:21
40100000,-139.4525146484375,0.02992547106902703,2.59e+03,3:53:17
40150000,-129.23947143554688,0.02992547106902703,2.59e+03,3:53:14
40200000,-109.55999755859375,0.02992547106902703,2.59e+03,3:53:11
40250000,-109.90765380859375,0.02992547106902703,2.59e+03,3:53:07
40300000,-122.80035400390625,0.02992547106902703,2.59e+03,3:53:03
40350000,-91.92056274414062,0.02992547106902703,2.6e+03,3:53:00
40400000,-119.87014770507812,0.02992547106902703,2.6e+03,3:52:56
40450000,-119.1441650390625,0.02992547106902703,2.6e+03,3:52:53
40500000,-140.65383911132812,0.02992547106902703,2.6e+03,3:52:49
40550000,-112.33908081054688,0.02992547106902703,2.6e+03,3:52:45
40600000,-141.189453125,0.02992547106902703,2.6e+03,3:52:42
40650000,-130.64971923828125,0.02992547106902703,2.6e+03,3:52:38
40700000,-146.12554931640625,0.02992547106902703,2.6e+03,3:52:35
40750000,-117.16207885742188,0.02992547106902703,2.6e+03,3:52:31
40800000,-116.10379028320312,0.02992547106902703,2.6e+03,3:52:28
40850000,-114.77059936523438,0.02992547106902703,2.6e+03,3:52:24
40900000,-147.63204956054688,0.02992547106902703,2.6e+03,3:52:20
40950000,-126.89559936523438,0.02992547106902703,2.6e+03,3:52:17
41000000,-114.30343627929688,0.02992547106902703,2.6e+03,3:52:13
41050000,-145.4189453125,0.02992547106902703,2.6e+03,3:52:10
41100000,-112.39544677734375,0.02992547106902703,2.6e+03,3:52:07
41150000,-113.83502197265625,0.02992547106902703,2.6e+03,3:52:03
41200000,-136.840576171875,0.02992547106902703,2.6e+03,3:52:00
41250000,-131.37835693359375,0.02992547106902703,2.6e+03,3:51:56
41300000,-133.030517578125,0.02992547106902703,2.6e+03,3:51:52
41350000,-131.3701171875,0.02992547106902703,2.6e+03,3:51:49
41400000,-104.40432739257812,0.02992547106902703,2.6e+03,3:51:45
41450000,-127.31146240234375,0.02992547106902703,2.6e+03,3:51:41
41500000,-139.91461181640625,0.02992547106902703,2.6e+03,3:51:38
41550000,-120.35028076171875,0.02992547106902703,2.6e+03,3:51:35
41600000,-114.11129760742188,0.02992547106902703,2.6e+03,3:51:31
41650000,-99.36306762695312,0.02992547106902703,2.6e+03,3:51:28
41700000,-119.82034301757812,0.02992547106902703,2.6e+03,3:51:24
41750000,-120.7259521484375,0.02992547106902703,2.6e+03,3:51:20
41800000,-105.88336181640625,0.02992547106902703,2.6e+03,3:51:17
41850000,-102.570068359375,0.02992547106902703,2.6e+03,3:51:13
41900000,-104.30825805664062,0.02992547106902703,2.6e+03,3:51:10
41950000,-110.74905395507812,0.02992547106902703,2.6e+03,3:51:07
42000000,-122.93692016601562,0.02992547106902703,2.6e+03,3:51:03
42050000,-129.86361694335938,0.02992547106902703,2.6e+03,3:51:00
42100000,-135.95315551757812,0.02992547106902703,2.6e+03,3:50:56
42150000,-151.67117309570312,0.02992547106902703,2.6e+03,3:50:53
42200000,-97.15463256835938,0.02992547106902703,2.6e+03,3:50:49
42250000,-107.4097900390625,0.02992547106902703,2.6e+03,3:50:46
42300000,-103.93893432617188,0.02992547106902703,2.6e+03,3:50:42
42350000,-103.35690307617188,0.02992547106902703,2.6e+03,3:50:38
42400000,-116.84686279296875,0.02992547106902703,2.6e+03,3:50:35
42450000,-133.45925903320312,0.02992547106902703,2.6e+03,3:50:32
42500000,-144.93441772460938,0.02992547106902703,2.6e+03,3:50:29
42550000,-110.907958984375,0.02992547106902703,2.6e+03,3:50:25
42600000,-133.96051025390625,0.02992547106902703,2.6e+03,3:50:22
42650000,-125.01309204101562,0.02992547106902703,2.6e+03,3:50:18
42700000,-133.10891723632812,0.02992547106902703,2.6e+03,3:50:15
42750000,-124.10269165039062,0.02992547106902703,2.6e+03,3:50:11
42800000,-119.024658203125,0.02992547106902703,2.6e+03,3:50:07
42850000,-123.63632202148438,0.02992547106902703,2.6e+03,3:50:04
42900000,-133.02838134765625,0.02992547106902703,2.6e+03,3:50:01
42950000,-108.0103759765625,0.02992547106902703,2.6e+03,3:49:57
43000000,-107.54385375976562,0.02992547106902703,2.6e+03,3:49:54
43050000,-103.69796752929688,0.02992547106902703,2.6e+03,3:49:50
43100000,-134.571044921875,0.02992547106902703,2.6e+03,3:49:46
43150000,-115.17123413085938,0.02992547106902703,2.6e+03,3:49:43
43200000,-129.52728271484375,0.02992547106902703,2.6e+03,3:49:39
43250000,-128.22369384765625,0.02992547106902703,2.6e+03,3:49:36
43300000,-118.81219482421875,0.02992547106902703,2.6e+03,3:49:32
43350000,-101.742919921875,0.02992547106902703,2.6e+03,3:49:30
43400000,-113.30230712890625,0.02992547106902703,2.6e+03,3:49:26
43450000,-131.78140258789062,0.02992547106902703,2.6e+03,3:49:22
43500000,-105.38455200195312,0.02992547106902703,2.6e+03,3:49:19
43550000,-117.71905517578125,0.02992547106902703,2.6e+03,3:49:15
43600000,-105.32980346679688,0.02992547106902703,2.6e+03,3:49:11
43650000,-147.50918579101562,0.02992547106902703,2.6e+03,3:49:08
43700000,-130.57379150390625,0.02992547106902703,2.6e+03,3:49:04
43750000,-104.87246704101562,0.02992547106902703,2.6e+03,3:49:01
43800000,-131.62109375,0.02992547106902703,2.6e+03,3:48:57
43850000,-116.45574951171875,0.02992547106902703,2.6e+03,3:48:54
43900000,-123.81646728515625,0.02992547106902703,2.6e+03,3:48:50
43950000,-109.2032470703125,0.02992547106902703,2.6e+03,3:48:47
44000000,-131.20489501953125,0.02992547106902703,2.6e+03,3:48:43
44050000,-117.0018310546875,0.02992547106902703,2.6e+03,3:48:39
44100000,-124.30288696289062,0.02992547106902703,2.6e+03,3:48:36
44150000,-120.92483520507812,0.02992547106902703,2.6e+03,3:48:32
44200000,-93.22482299804688,0.02992547106902703,2.6e+03,3:48:29
44250000,-121.87338256835938,0.02992547106902703,2.6e+03,3:48:26
44300000,-121.92037963867188,0.02992547106902703,2.6e+03,3:48:22
44350000,-132.8048095703125,0.02992547106902703,2.6e+03,3:48:19
44400000,-119.80828857421875,0.02992547106902703,2.6e+03,3:48:15
44450000,-91.36154174804688,0.02992547106902703,2.6e+03,3:48:12
44500000,-129.95297241210938,0.02992547106902703,2.6e+03,3:48:08
44550000,-123.2362060546875,0.02992547106902703,2.6e+03,3:48:05
44600000,-126.76296997070312,0.02992547106902703,2.6e+03,3:48:01
44650000,-120.35675048828125,0.02992547106902703,2.6e+03,3:47:57
44700000,-103.33447265625,0.02992547106902703,2.6e+03,3:47:54
44750000,-111.3499755859375,0.02992547106902703,2.6e+03,3:47:51
44800000,-119.5576171875,0.02992547106902703,2.6e+03,3:47:47
44850000,-145.203125,0.02992547106902703,2.6e+03,3:47:44
44900000,-114.76483154296875,0.02992547106902703,2.6e+03,3:47:40
44950000,-119.96142578125,0.02992547106902703,2.6e+03,3:47:36
45000000,-130.93045043945312,0.02992547106902703,2.6e+03,3:47:33
45050000,-114.6610107421875,0.02992547106902703,2.6e+03,3:47:29
45100000,-113.8006591796875,0.02992547106902703,2.6e+03,3:47:33
45150000,-115.22186279296875,0.02992547106902703,2.6e+03,3:47:30
45200000,-127.506103515625,0.02992547106902703,2.6e+03,3:47:26
45250000,-107.32666015625,0.02992547106902703,2.6e+03,3:47:22
45300000,-152.14739990234375,0.02992547106902703,2.6e+03,3:47:19
45350000,-103.21994018554688,0.02992547106902703,2.6e+03,3:47:15
45400000,-106.97900390625,0.02992547106902703,2.6e+03,3:47:12
45450000,-126.055419921875,0.02992547106902703,2.6e+03,3:47:08
45500000,-130.40396118164062,0.02992547106902703,2.6e+03,3:47:04
45550000,-123.61093139648438,0.02992547106902703,2.6e+03,3:47:01
45600000,-119.75994873046875,0.02992547106902703,2.6e+03,3:46:58
45650000,-136.7745361328125,0.02992547106902703,2.6e+03,3:46:54
45700000,-109.34661865234375,0.02992547106902703,2.6e+03,3:46:51
45750000,-108.20172119140625,0.02992547106902703,2.6e+03,3:46:47
45800000,-139.277099609375,0.02992547106902703,2.6e+03,3:46:43
45850000,-146.22760009765625,0.02992547106902703,2.6e+03,3:46:40
45900000,-125.20266723632812,0.02992547106902703,2.6e+03,3:46:36
45950000,-108.48077392578125,0.02992547106902703,2.6e+03,3:46:33
46000000,-129.17764282226562,0.02992547106902703,2.6e+03,3:46:29
46050000,-112.13223266601562,0.02992547106902703,2.6e+03,3:46:26
46100000,-147.34967041015625,0.02992547106902703,2.6e+03,3:46:22
46150000,-115.12640380859375,0.02992547106902703,2.6e+03,3:46:19
46200000,-107.45989990234375,0.02992547106902703,2.6e+03,3:46:15
46250000,-140.69198608398438,0.02992547106902703,2.6e+03,3:46:11
46300000,-109.46954345703125,0.02992547106902703,2.6e+03,3:46:08
46350000,-101.77008056640625,0.02992547106902703,2.6e+03,3:46:04
46400000,-119.53384399414062,0.02992547106902703,2.6e+03,3:46:01
46450000,-100.79220581054688,0.02992547106902703,2.6e+03,3:45:57
46500000,-103.3184814453125,0.02992547106902703,2.6e+03,3:45:54
46550000,-135.94686889648438,0.02992547106902703,2.6e+03,3:45:51
46600000,-119.268310546875,0.02992547106902703,2.6e+03,3:45:47
46650000,-123.8621826171875,0.02992547106902703,2.6e+03,3:45:44
46700000,-121.23065185546875,0.02992547106902703,2.6e+03,3:45:40
46750000,-133.903076171875,0.02992547106902703,2.6e+03,3:45:37
46800000,-124.85931396484375,0.02992547106902703,2.6e+03,3:45:33
46850000,-100.21084594726562,0.02992547106902703,2.6e+03,3:45:29
46900000,-110.40853881835938,0.02992547106902703,2.6e+03,3:45:26
46950000,-108.26980590820312,0.02992547106902703,2.6e+03,3:45:23
47000000,-111.2098388671875,0.02992547106902703,2.6e+03,3:45:19
47050000,-96.0992431640625,0.02992547106902703,2.6e+03,3:45:16
47100000,-112.27593994140625,0.02992547106902703,2.6e+03,3:45:12
47150000,-114.57977294921875,0.02992547106902703,2.6e+03,3:45:09
47200000,-149.75540161132812,0.02992547106902703,2.6e+03,3:45:05
47250000,-132.53884887695312,0.02992547106902703,2.6e+03,3:45:02
47300000,-130.38201904296875,0.02992547106902703,2.6e+03,3:44:58
47350000,-125.82601928710938,0.02992547106902703,2.6e+03,3:44:55
47400000,-137.3558349609375,0.02992547106902703,2.6e+03,3:44:51
47450000,-110.28103637695312,0.02992547106902703,2.6e+03,3:44:48
47500000,-156.57427978515625,0.02992547106902703,2.6e+03,3:44:45
47550000,-112.02178955078125,0.02992547106902703,2.6e+03,3:44:41
47600000,-132.51400756835938,0.02992547106902703,2.6e+03,3:44:38
47650000,-94.80908203125,0.02992547106902703,2.6e+03,3:44:34
47700000,-132.876708984375,0.02992547106902703,2.6e+03,3:44:30
47750000,-138.35293579101562,0.02992547106902703,2.6e+03,3:44:27
47800000,-100.0628662109375,0.02992547106902703,2.6e+03,3:44:23
47850000,-124.71707153320312,0.02992547106902703,2.6e+03,3:44:20
47900000,-99.45877075195312,0.02992547106902703,2.6e+03,3:44:17
47950000,-131.02713012695312,0.02992547106902703,2.6e+03,3:44:13
48000000,-125.36102294921875,0.02992547106902703,2.6e+03,3:44:09
48050000,-129.00015258789062,0.02992547106902703,2.6e+03,3:44:06
48100000,-110.95025634765625,0.02992547106902703,2.6e+03,3:44:02
48150000,-140.02197265625,0.02992547106902703,2.6e+03,3:43:59
48200000,-127.41436767578125,0.02992547106902703,2.6e+03,3:43:55
48250000,-130.46627807617188,0.02992547106902703,2.6e+03,3:43:52
48300000,-109.71881103515625,0.02992547106902703,2.6e+03,3:43:48
48350000,-149.30914306640625,0.02992547106902703,2.6e+03,3:43:45
48400000,-116.7127685546875,0.02992547106902703,2.6e+03,3:43:41
48450000,-95.91522216796875,0.02992547106902703,2.6e+03,3:43:38
48500000,-125.93551635742188,0.02992547106902703,2.6e+03,3:43:34
48550000,-130.13705444335938,0.02992547106902703,2.6e+03,3:43:31
48600000,-112.71820068359375,0.02992547106902703,2.6e+03,3:43:27
48650000,-140.900146484375,0.02992547106902703,2.6e+03,3:43:24
48700000,-133.9404296875,0.02992547106902703,2.6e+03,3:43:27
48750000,-118.97006225585938,0.02992547106902703,2.6e+03,3:43:23
48800000,-114.75860595703125,0.02992547106902703,2.6e+03,3:43:20
48850000,-148.13211059570312,0.02992547106902703,2.6e+03,3:43:16
48900000,-123.06216430664062,0.02992547106902703,2.6e+03,3:43:13
48950000,-138.5457763671875,0.02992547106902703,2.6e+03,3:43:09
49000000,-104.1416015625,0.02992547106902703,2.6e+03,3:43:06
49050000,-143.22958374023438,0.02992547106902703,2.6e+03,3:43:02
49100000,-128.65609741210938,0.02992547106902703,2.6e+03,3:42:59
49150000,-118.11239624023438,0.02992547106902703,2.6e+03,3:42:55
49200000,-139.2119140625,0.02992547106902703,2.6e+03,3:42:52
49250000,-126.8026123046875,0.02992547106902703,2.6e+03,3:42:48
49300000,-134.21905517578125,0.02992547106902703,2.6e+03,3:42:45
49350000,-154.75778198242188,0.02992547106902703,2.6e+03,3:42:41
49400000,-117.95407104492188,0.02992547106902703,2.6e+03,3:42:38
49450000,-145.9805908203125,0.02992547106902703,2.6e+03,3:42:34
49500000,-131.6649169921875,0.02992547106902703,2.6e+03,3:42:31
49550000,-103.12884521484375,0.02992547106902703,2.6e+03,3:42:27
49600000,-145.93521118164062,0.02992547106902703,2.6e+03,3:42:24
49650000,-116.92617797851562,0.02992547106902703,2.6e+03,3:42:20
49700000,-90.994384765625,0.02992547106902703,2.6e+03,3:42:17
49750000,-110.42779541015625,0.02992547106902703,2.6e+03,3:42:14
49800000,-128.97064208984375,0.02992547106902703,2.6e+03,3:42:10
49850000,-108.54727172851562,0.02992547106902703,2.6e+03,3:42:07
49900000,-120.90176391601562,0.02992547106902703,2.6e+03,3:42:03
49950000,-125.595703125,0.02992547106902703,2.6e+03,3:42:00
50000000,-82.66180419921875,0.02992547106902703,2.6e+03,3:41:56
50050000,-131.83786010742188,0.02992547106902703,2.6e+03,3:41:53
50100000,-159.39593505859375,0.02992547106902703,2.6e+03,3:41:49
50150000,-119.29733276367188,0.02992547106902703,2.6e+03,3:41:46
50200000,-102.24847412109375,0.02992547106902703,2.6e+03,3:41:43
50250000,-92.29592895507812,0.02992547106902703,2.6e+03,3:41:39
50300000,-114.47518920898438,0.02992547106902703,2.6e+03,3:41:36
50350000,-100.3614501953125,0.02992547106902703,2.6e+03,3:41:32
50400000,-109.24136352539062,0.02992547106902703,2.6e+03,3:41:29
50450000,-120.34976196289062,0.02992547106902703,2.6e+03,3:41:25
50500000,-115.16256713867188,0.02992547106902703,2.6e+03,3:41:22
50550000,-129.7835693359375,0.02992547106902703,2.6e+03,3:41:19
50600000,-113.7491455078125,0.02992547106902703,2.6e+03,3:41:15
50650000,-123.12026977539062,0.02992547106902703,2.6e+03,3:41:12
50700000,-105.14007568359375,0.02992547106902703,2.6e+03,3:41:09
50750000,-119.87188720703125,0.02992547106902703,2.6e+03,3:41:05
50800000,-113.28387451171875,0.02992547106902703,2.6e+03,3:41:02
50850000,-141.20025634765625,0.02992547106902703,2.6e+03,3:40:59
50900000,-122.9600830078125,0.02992547106902703,2.6e+03,3:40:55
50950000,-139.65570068359375,0.02992547106902703,2.6e+03,3:40:52
51000000,-125.64501953125,0.02992547106902703,2.6e+03,3:40:48
51050000,-112.41415405273438,0.02992547106902703,2.6e+03,3:40:45
51100000,-80.67431640625,0.02992547106902703,2.6e+03,3:40:42
51150000,-118.795166015625,0.02992547106902703,2.6e+03,3:40:38
51200000,-114.29586791992188,0.02992547106902703,2.6e+03,3:40:35
51250000,-127.40695190429688,0.02992547106902703,2.6e+03,3:40:31
51300000,-105.02670288085938,0.02992547106902703,2.6e+03,3:40:28
51350000,-128.31430053710938,0.02992547106902703,2.6e+03,3:40:24
51400000,-144.34222412109375,0.02992547106902703,2.6e+03,3:40:21
51450000,-115.28350830078125,0.02992547106902703,2.6e+03,3:40:30
51500000,-110.42373657226562,0.02992547106902703,2.6e+03,3:40:27
51550000,-119.59805297851562,0.02992547106902703,2.6e+03,3:40:23
51600000,-118.27230834960938,0.02992547106902703,2.6e+03,3:40:19
51650000,-109.64596557617188,0.02992547106902703,2.6e+03,3:40:16
51700000,-137.448486328125,0.02992547106902703,2.6e+03,3:40:12
51750000,-127.75714111328125,0.02992547106902703,2.6e+03,3:40:09
51800000,-113.2933349609375,0.02992547106902703,2.6e+03,3:40:06
51850000,-115.7822265625,0.02992547106902703,2.6e+03,3:40:02
51900000,-122.54562377929688,0.02992547106902703,2.6e+03,3:39:59
51950000,-115.50433349609375,0.02992547106902703,2.6e+03,3:39:55
52000000,-122.4248046875,0.02992547106902703,2.6e+03,3:39:52
52050000,-115.94769287109375,0.02992547106902703,2.6e+03,3:39:48
52100000,-121.21139526367188,0.02992547106902703,2.6e+03,3:39:45
52150000,-129.90667724609375,0.02992547106902703,2.6e+03,3:39:41
52200000,-119.63693237304688,0.02992547106902703,2.6e+03,3:39:38
52250000,-127.270263671875,0.02992547106902703,2.6e+03,3:39:35
52300000,-119.82369995117188,0.02992547106902703,2.6e+03,3:39:31
52350000,-139.13980102539062,0.02992547106902703,2.6e+03,3:39:27
52400000,-128.98703002929688,0.02992547106902703,2.6e+03,3:39:24
52450000,-104.859619140625,0.02992547106902703,2.6e+03,3:39:20
52500000,-143.46533203125,0.02992547106902703,2.6e+03,3:39:17
52550000,-104.97149658203125,0.02992547106902703,2.6e+03,3:39:14
52600000,-111.13375854492188,0.02992547106902703,2.6e+03,3:39:10
52650000,-117.57766723632812,0.02992547106902703,2.6e+03,3:39:06
52700000,-132.8427734375,0.02992547106902703,2.6e+03,3:39:03
52750000,-124.98980712890625,0.02992547106902703,2.6e+03,3:38:59
52800000,-126.05438232421875,0.02992547106902703,2.6e+03,3:38:56
52850000,-131.031005859375,0.02992547106902703,2.6e+03,3:38:53
52900000,-101.18063354492188,0.02992547106902703,2.6e+03,3:38:49
52950000,-128.164306640625,0.02992547106902703,2.6e+03,3:38:45
53000000,-143.30856323242188,0.02992547106902703,2.6e+03,3:38:42
53050000,-120.65118408203125,0.02992547106902703,2.6e+03,3:38:38
53100000,-123.52301025390625,0.02992547106902703,2.6e+03,3:38:35
53150000,-98.69851684570312,0.02992547106902703,2.6e+03,3:38:32
53200000,-129.53753662109375,0.02992547106902703,2.6e+03,3:38:28
53250000,-125.75201416015625,0.02992547106902703,2.6e+03,3:38:24
53300000,-120.79141235351562,0.02992547106902703,2.6e+03,3:38:22
53350000,-124.3916015625,0.02992547106902703,2.6e+03,3:38:18
53400000,-133.97274780273438,0.02992547106902703,2.6e+03,3:38:14
53450000,-123.052001953125,0.02992547106902703,2.6e+03,3:38:11
53500000,-122.45245361328125,0.02992547106902703,2.6e+03,3:38:07
53550000,-128.70065307617188,0.02992547106902703,2.6e+03,3:38:04
53600000,-117.71804809570312,0.02992547106902703,2.6e+03,3:38:00
53650000,-90.99664306640625,0.02992547106902703,2.6e+03,3:37:57
53700000,-110.52627563476562,0.02992547106902703,2.6e+03,3:37:53
53750000,-127.5028076171875,0.02992547106902703,2.6e+03,3:37:50
53800000,-111.546142578125,0.02992547106902703,2.6e+03,3:37:47
53850000,-136.89630126953125,0.02992547106902703,2.6e+03,3:37:43
53900000,-138.76040649414062,0.02992547106902703,2.6e+03,3:37:39
53950000,-115.44573974609375,0.02992547106902703,2.6e+03,3:37:36
54000000,-103.91717529296875,0.02992547106902703,2.6e+03,3:37:32
54050000,-124.44143676757812,0.02992547106902703,2.6e+03,3:37:29
54100000,-110.11819458007812,0.02992547106902703,2.6e+03,3:37:25
54150000,-115.6649169921875,0.02992547106902703,2.6e+03,3:37:22
54200000,-119.32998657226562,0.02992547106902703,2.6e+03,3:37:19
54250000,-129.75942993164062,0.02992547106902703,2.6e+03,3:37:15
54300000,-119.084228515625,0.02992547106902703,2.6e+03,3:37:12
54350000,-106.33523559570312,0.02992547106902703,2.6e+03,3:37:08
54400000,-141.13323974609375,0.02992547106902703,2.6e+03,3:37:04
54450000,-105.45285034179688,0.02992547106902703,2.6e+03,3:37:01
54500000,-121.171875,0.02992547106902703,2.6e+03,3:36:57
54550000,-138.0225830078125,0.02992547106902703,2.6e+03,3:36:54
54600000,-98.1488037109375,0.02992547106902703,2.6e+03,3:36:50
54650000,-120.36917114257812,0.02992547106902703,2.6e+03,3:36:47
54700000,-127.83172607421875,0.02992547106902703,2.6e+03,3:36:44
54750000,-125.53280639648438,0.02992547106902703,2.6e+03,3:36:40
54800000,-134.52859497070312,0.02992547106902703,2.6e+03,3:36:37
54850000,-111.79367065429688,0.02992547106902703,2.6e+03,3:36:33
54900000,-104.04473876953125,0.02992547106902703,2.6e+03,3:36:30
54950000,-141.27813720703125,0.02992547106902703,2.6e+03,3:36:26
55000000,-113.02581787109375,0.02992547106902703,2.6e+03,3:36:23
55050000,-110.61184692382812,0.02992547106902703,2.6e+03,3:36:20
55100000,-115.585205078125,0.02992547106902703,2.6e+03,3:36:17
55150000,-113.89089965820312,0.02992547106902703,2.6e+03,3:36:13
55200000,-130.5728759765625,0.02992547106902703,2.6e+03,3:36:10
55250000,-130.18441772460938,0.02992547106902703,2.6e+03,3:36:07
55300000,-105.68121337890625,0.02992547106902703,2.6e+03,3:36:03
55350000,-128.33203125,0.02992547106902703,2.6e+03,3:36:00
55400000,-93.99908447265625,0.02992547106902703,2.6e+03,3:35:57
55450000,-145.585205078125,0.02992547106902703,2.6e+03,3:35:53
55500000,-111.69631958007812,0.02992547106902703,2.6e+03,3:35:50
55550000,-110.8856201171875,0.02992547106902703,2.6e+03,3:35:47
55600000,-113.50637817382812,0.02992547106902703,2.6e+03,3:35:43
55650000,-123.925048828125,0.02992547106902703,2.6e+03,3:35:40
55700000,-135.2193603515625,0.02992547106902703,2.6e+03,3:35:36
55750000,-115.44927978515625,0.02992547106902703,2.6e+03,3:35:33
55800000,-117.44500732421875,0.02992547106902703,2.6e+03,3:35:29
55850000,-128.61172485351562,0.02992547106902703,2.6e+03,3:35:26
55900000,-138.53033447265625,0.02992547106902703,2.6e+03,3:35:23
55950000,-111.79754638671875,0.02992547106902703,2.6e+03,3:35:19
56000000,-125.465087890625,0.02992547106902703,2.6e+03,3:35:16
56050000,-110.26766967773438,0.02992547106902703,2.6e+03,3:35:13
56100000,-129.37451171875,0.02992547106902703,2.6e+03,3:35:09
56150000,-112.34103393554688,0.02992547106902703,2.6e+03,3:35:06
56200000,-112.32528686523438,0.02992547106902703,2.6e+03,3:35:02
56250000,-117.8887939453125,0.02992547106902703,2.6e+03,3:34:59
56300000,-104.24966430664062,0.02992547106902703,2.6e+03,3:34:56
56350000,-125.36013793945312,0.02992547106902703,2.6e+03,3:34:52
56400000,-112.22879028320312,0.02992547106902703,2.6e+03,3:34:49
56450000,-99.470458984375,0.02992547106902703,2.6e+03,3:34:45
56500000,-108.112548828125,0.02992547106902703,2.6e+03,3:34:42
56550000,-99.24884033203125,0.02992547106902703,2.6e+03,3:34:39
56600000,-128.03826904296875,0.02992547106902703,2.6e+03,3:34:35
56650000,-153.9910888671875,0.02992547106902703,2.6e+03,3:34:32
56700000,-126.3895263671875,0.02992547106902703,2.6e+03,3:34:29
56750000,-133.96661376953125,0.02992547106902703,2.6e+03,3:34:25
56800000,-119.16952514648438,0.02992547106902703,2.6e+03,3:34:22
56850000,-147.38357543945312,0.02992547106902703,2.6e+03,3:34:18
56900000,-148.75595092773438,0.02992547106902703,2.6e+03,3:34:15
56950000,-106.22250366210938,0.02992547106902703,2.6e+03,3:34:11
57000000,-128.0076904296875,0.02992547106902703,2.6e+03,3:34:08
57050000,-138.50271606445312,0.02992547106902703,2.6e+03,3:34:05
57100000,-110.21151733398438,0.02992547106902703,2.6e+03,3:34:01
57150000,-104.75808715820312,0.02992547106902703,2.6e+03,3:33:58
57200000,-109.10662841796875,0.02992547106902703,2.6e+03,3:33:54
57250000,-122.42190551757812,0.02992547106902703,2.6e+03,3:33:51
57300000,-100.09597778320312,0.02992547106902703,2.6e+03,3:33:47
57350000,-131.874267578125,0.02992547106902703,2.6e+03,3:33:44
57400000,-108.43817138671875,0.02992547106902703,2.6e+03,3:33:41
57450000,-116.49188232421875,0.02992547106902703,2.6e+03,3:33:38
57500000,-136.704833984375,0.02992547106902703,2.6e+03,3:33:34
57550000,-120.31146240234375,0.02992547106902703,2.6e+03,3:33:31
57600000,-124.43045043945312,0.02992547106902703,2.6e+03,3:33:28
57650000,-114.67221069335938,0.02992547106902703,2.6e+03,3:33:24
57700000,-133.1868896484375,0.02992547106902703,2.6e+03,3:33:21
57750000,-132.76531982421875,0.02992547106902703,2.6e+03,3:33:17
