#"Step","Potential Energy (kJ/mole)","Density (g/mL)","Speed (ns/day)","Time Remaining"
49350000,-121.54931640625,0.02992547106902703,2.72e+03,3:32:43
49400000,-82.075439453125,0.02992547106902703,2.72e+03,3:32:40
49450000,-115.9173583984375,0.02992547106902703,2.72e+03,3:32:36
49500000,-105.64227294921875,0.02992547106902703,2.72e+03,3:32:33
49550000,-107.08697509765625,0.02992547106902703,2.72e+03,3:32:29
49600000,-124.12640380859375,0.02992547106902703,2.72e+03,3:32:26
49650000,-124.13458251953125,0.02992547106902703,2.72e+03,3:32:22
49700000,-110.23721313476562,0.02992547106902703,2.72e+03,3:32:19
49750000,-126.20199584960938,0.02992547106902703,2.72e+03,3:32:15
49800000,-93.19866943359375,0.02992547106902703,2.72e+03,3:32:11
49850000,-109.41680908203125,0.02992547106902703,2.72e+03,3:32:08
49900000,-117.62335205078125,0.02992547106902703,2.72e+03,3:32:04
49950000,-120.92919921875,0.02992547106902703,2.72e+03,3:32:01
50000000,-117.72598266601562,0.02992547106902703,2.72e+03,3:31:57
50050000,-128.59878540039062,0.02992547106902703,2.72e+03,3:31:54
50100000,-111.14349365234375,0.02992547106902703,2.72e+03,3:31:50
50150000,-120.11831665039062,0.02992547106902703,2.72e+03,3:31:47
50200000,-111.369140625,0.02992547106902703,2.72e+03,3:31:43
50250000,-106.6728515625,0.02992547106902703,2.72e+03,3:31:40
50300000,-97.05020141601562,0.02992547106902703,2.72e+03,3:31:36
50350000,-106.5167236328125,0.02992547106902703,2.72e+03,3:31:33
50400000,-121.47055053710938,0.02992547106902703,2.72e+03,3:31:29
50450000,-108.4354248046875,0.02992547106902703,2.72e+03,3:31:26
50500000,-111.80291748046875,0.02992547106902703,2.72e+03,3:31:22
50550000,-103.17568969726562,0.02992547106902703,2.72e+03,3:31:18
50600000,-109.81500244140625,0.02992547106902703,2.72e+03,3:31:15
50650000,-142.641357421875,0.02992547106902703,2.72e+03,3:31:11
50700000,-87.33303833007812,0.02992547106902703,2.72e+03,3:31:08
50750000,-97.93121337890625,0.02992547106902703,2.72e+03,3:31:04
50800000,-105.2415771484375,0.02992547106902703,2.72e+03,3:31:01
50850000,-125.88424682617188,0.02992547106902703,2.72e+03,3:30:58
50900000,-106.9149169921875,0.02992547106902703,2.72e+03,3:30:54
50950000,-108.79135131835938,0.02992547106902703,2.72e+03,3:30:50
51000000,-97.14102172851562,0.02992547106902703,2.72e+03,3:30:47
51050000,-121.5380859375,0.02992547106902703,2.72e+03,3:30:43
51100000,-94.46237182617188,0.02992547106902703,2.72e+03,3:30:40
51150000,-113.51214599609375,0.02992547106902703,2.72e+03,3:30:36
51200000,-112.58096313476562,0.02992547106902703,2.72e+03,3:30:33
51250000,-128.23367309570312,0.02992547106902703,2.72e+03,3:30:29
51300000,-91.42343139648438,0.02992547106902703,2.72e+03,3:30:26
51350000,-110.9189453125,0.02992547106902703,2.72e+03,3:30:22
51400000,-127.94338989257812,0.02992547106902703,2.72e+03,3:30:19
51450000,-105.95010375976562,0.02992547106902703,2.72e+03,3:30:15
51500000,-106.0137939453125,0.02992547106902703,2.72e+03,3:30:12
51550000,-109.220703125,0.02992547106902703,2.72e+03,3:30:09
51600000,-106.3466796875,0.02992547106902703,2.72e+03,3:30:05
51650000,-122.82455444335938,0.02992547106902703,2.72e+03,3:30:02
51700000,-104.36773681640625,0.02992547106902703,2.72e+03,3:29:58
51750000,-95.32046508789062,0.02992547106902703,2.72e+03,3:29:55
51800000,-119.56243896484375,0.02992547106902703,2.72e+03,3:29:51
51850000,-110.48892211914062,0.02992547106902703,2.72e+03,3:29:48
51900000,-114.09884643554688,0.02992547106902703,2.72e+03,3:29:44
51950000,-118.46377563476562,0.02992547106902703,2.72e+03,3:29:41
52000000,-95.87686157226562,0.02992547106902703,2.72e+03,3:29:38
52050000,-110.1630859375,0.02992547106902703,2.72e+03,3:29:34
52100000,-83.3182373046875,0.02992547106902703,2.72e+03,3:29:31
52150000,-132.794189453125,0.02992547106902703,2.72e+03,3:29:28
52200000,-98.55783081054688,0.02992547106902703,2.72e+03,3:29:24
52250000,-95.57272338867188,0.02992547106902703,2.72e+03,3:29:21
52300000,-128.2939453125,0.02992547106902703,2.72e+03,3:29:17
52350000,-112.50750732421875,0.02992547106902703,2.72e+03,3:29:14
52400000,-124.89239501953125,0.02992547106902703,2.72e+03,3:29:10
52450000,-128.43243408203125,0.02992547106902703,2.72e+03,3:29:07
52500000,-107.84561157226562,0.02992547106902703,2.72e+03,3:29:03
52550000,-113.5819091796875,0.02992547106902703,2.72e+03,3:29:00
52600000,-124.54190063476562,0.02992547106902703,2.72e+03,3:28:56
52650000,-117.47735595703125,0.02992547106902703,2.72e+03,3:28:53
52700000,-115.93341064453125,0.02992547106902703,2.72e+03,3:28:49
52750000,-99.99093627929688,0.02992547106902703,2.72e+03,3:28:46
52800000,-113.04510498046875,0.02992547106902703,2.72e+03,3:28:42
52850000,-109.46621704101562,0.02992547106902703,2.72e+03,3:28:39
52900000,-106.83908081054688,0.02992547106902703,2.72e+03,3:28:35
52950000,-133.66265869140625,0.02992547106902703,2.72e+03,3:28:32
53000000,-96.15814208984375,0.02992547106902703,2.72e+03,3:28:28
53050000,-128.57290649414062,0.02992547106902703,2.72e+03,3:28:25
53100000,-106.69598388671875,0.02992547106902703,2.72e+03,3:28:21
53150000,-116.18020629882812,0.02992547106902703,2.72e+03,3:28:18
53200000,-112.08908081054688,0.02992547106902703,2.72e+03,3:28:14
53250000,-103.03048706054688,0.02992547106902703,2.72e+03,3:28:11
53300000,-113.03228759765625,0.02992547106902703,2.72e+03,3:28:07
53350000,-107.64788818359375,0.02992547106902703,2.72e+03,3:28:04
53400000,-114.00613403320312,0.02992547106902703,2.72e+03,3:28:00
53450000,-116.06423950195312,0.02992547106902703,2.72e+03,3:27:57
53500000,-80.125732421875,0.02992547106902703,2.72e+03,3:27:53
53550000,-96.33200073242188,0.02992547106902703,2.72e+03,3:27:50
53600000,-107.9674072265625,0.02992547106902703,2.72e+03,3:27:47
53650000,-115.66232299804688,0.02992547106902703,2.72e+03,3:27:43
53700000,-93.412353515625,0.02992547106902703,2.72e+03,3:27:40
53750000,-106.5352783203125,0.02992547106902703,2.72e+03,3:27:37
53800000,-130.92062377929688,0.02992547106902703,2.72e+03,3:27:33
53850000,-91.9136962890625,0.02992547106902703,2.72e+03,3:27:30
53900000,-98.48788452148438,0.02992547106902703,2.72e+03,3:27:26
53950000,-117.31295776367188,0.02992547106902703,2.72e+03,3:27:23
54000000,-97.80136108398438,0.02992547106902703,2.72e+03,3:27:20
54050000,-124.03317260742188,0.02992547106902703,2.72e+03,3:27:16
54100000,-97.87338256835938,0.02992547106902703,2.72e+03,3:27:13
54150000,-106.75106811523438,0.02992547106902703,2.72e+03,3:27:09
54200000,-117.71600341796875,0.02992547106902703,2.72e+03,3:27:06
54250000,-127.16131591796875,0.02992547106902703,2.72e+03,3:27:02
54300000,-117.7127685546875,0.02992547106902703,2.72e+03,3:26:59
54350000,-89.82525634765625,0.02992547106902703,2.72e+03,3:26:55
54400000,-120.0875244140625,0.02992547106902703,2.72e+03,3:26:52
54450000,-114.05551147460938,0.02992547106902703,2.72e+03,3:26:48
54500000,-112.23135375976562,0.02992547106902703,2.72e+03,3:26:45
54550000,-112.86480712890625,0.02992547106902703,2.72e+03,3:26:42
54600000,-117.18582153320312,0.02992547106902703,2.72e+03,3:26:38
54650000,-119.34799194335938,0.02992547106902703,2.72e+03,3:26:35
54700000,-91.81561279296875,0.02992547106902703,2.72e+03,3:26:32
54750000,-121.54989624023438,0.02992547106902703,2.72e+03,3:26:28
54800000,-111.04244995117188,0.02992547106902703,2.72e+03,3:26:25
54850000,-107.51776123046875,0.02992547106902703,2.72e+03,3:26:21
54900000,-107.9652099609375,0.02992547106902703,2.72e+03,3:26:18
54950000,-102.83865356445312,0.02992547106902703,2.72e+03,3:26:14
55000000,-113.73471069335938,0.02992547106902703,2.72e+03,3:26:11
55050000,-105.13565063476562,0.02992547106902703,2.72e+03,3:26:07
55100000,-84.77023315429688,0.02992547106902703,2.72e+03,3:26:04
55150000,-127.2440185546875,0.02992547106902703,2.72e+03,3:26:01
55200000,-115.06280517578125,0.02992547106902703,2.72e+03,3:25:57
55250000,-127.797119140625,0.02992547106902703,2.72e+03,3:25:54
55300000,-105.30551147460938,0.02992547106902703,2.72e+03,3:25:50
55350000,-81.75494384765625,0.02992547106902703,2.72e+03,3:25:47
55400000,-112.12197875976562,0.02992547106902703,2.72e+03,3:25:43
55450000,-105.01812744140625,0.02992547106902703,2.72e+03,3:25:40
55500000,-101.5546875,0.02992547106902703,2.72e+03,3:25:37
55550000,-103.6700439453125,0.02992547106902703,2.72e+03,3:25:34
55600000,-102.46102905273438,0.02992547106902703,2.72e+03,3:25:30
55650000,-115.32452392578125,0.02992547106902703,2.72e+03,3:25:27
55700000,-101.80908203125,0.02992547106902703,2.72e+03,3:25:23
55750000,-110.1497802734375,0.02992547106902703,2.72e+03,3:25:20
55800000,-111.73223876953125,0.02992547106902703,2.72e+03,3:25:17
55850000,-116.9547119140625,0.02992547106902703,2.72e+03,3:25:13
55900000,-102.06884765625,0.02992547106902703,2.72e+03,3:25:10
55950000,-122.4190673828125,0.02992547106902703,2.72e+03,3:25:06
56000000,-110.7750244140625,0.02992547106902703,2.72e+03,3:25:03
56050000,-115.4056396484375,0.02992547106902703,2.72e+03,3:24:59
56100000,-121.47796630859375,0.02992547106902703,2.72e+03,3:24:56
56150000,-111.38882446289062,0.02992547106902703,2.72e+03,3:24:52
56200000,-89.21990966796875,0.02992547106902703,2.72e+03,3:24:49
56250000,-97.504150390625,0.02992547106902703,2.73e+03,3:24:46
56300000,-94.30914306640625,0.02992547106902703,2.73e+03,3:24:42
56350000,-114.07730102539062,0.02992547106902703,2.73e+03,3:24:39
56400000,-112.76788330078125,0.02992547106902703,2.73e+03,3:24:35
56450000,-113.32028198242188,0.02992547106902703,2.73e+03,3:24:32
56500000,-119.68161010742188,0.02992547106902703,2.73e+03,3:24:28
56550000,-100.8280029296875,0.02992547106902703,2.73e+03,3:24:25
56600000,-122.192138671875,0.02992547106902703,2.73e+03,3:24:22
56650000,-115.95230102539062,0.02992547106902703,2.73e+03,3:24:18
56700000,-111.68798828125,0.02992547106902703,2.73e+03,3:24:15
56750000,-91.47763061523438,0.02992547106902703,2.73e+03,3:24:11
56800000,-114.43682861328125,0.02992547106902703,2.73e+03,3:24:08
56850000,-118.4527587890625,0.02992547106902703,2.73e+03,3:24:05
56900000,-95.33096313476562,0.02992547106902703,2.73e+03,3:24:01
56950000,-126.57882690429688,0.02992547106902703,2.73e+03,3:23:58
57000000,-106.45062255859375,0.02992547106902703,2.73e+03,3:23:55
57050000,-111.10458374023438,0.02992547106902703,2.73e+03,3:23:51
57100000,-97.18496704101562,0.02992547106902703,2.73e+03,3:23:48
57150000,-100.83474731445312,0.02992547106902703,2.73e+03,3:23:45
57200000,-124.2412109375,0.02992547106902703,2.73e+03,3:23:41
57250000,-125.35842895507812,0.02992547106902703,2.73e+03,3:23:38
57300000,-103.76376342773438,0.02992547106902703,2.73e+03,3:23:34
57350000,-107.63458251953125,0.02992547106902703,2.73e+03,3:23:31
57400000,-79.5108642578125,0.02992547106902703,2.73e+03,3:23:27
57450000,-104.69473266601562,0.02992547106902703,2.73e+03,3:23:24
57500000,-146.4267578125,0.02992547106902703,2.73e+03,3:23:21
57550000,-82.91708374023438,0.02992547106902703,2.73e+03,3:23:17
57600000,-78.0736083984375,0.02992547106902703,2.73e+03,3:23:14
57650000,-125.67459106445312,0.02992547106902703,2.73e+03,3:23:10
57700000,-97.50738525390625,0.02992547106902703,2.73e+03,3:23:07
57750000,-108.7841796875,0.02992547106902703,2.73e+03,3:23:03
57800000,-87.51919555664062,0.02992547106902703,2.73e+03,3:23:00
57850000,-92.637451171875,0.02992547106902703,2.73e+03,3:22:57
57900000,-104.68228149414062,0.02992547106902703,2.73e+03,3:22:53
57950000,-136.84173583984375,0.02992547106902703,2.73e+03,3:22:50
58000000,-120.6781005859375,0.02992547106902703,2.73e+03,3:22:46
58050000,-100.81890869140625,0.02992547106902703,2.73e+03,3:22:43
58100000,-108.69558715820312,0.02992547106902703,2.73e+03,3:22:39
58150000,-113.76974487304688,0.02992547106902703,2.73e+03,3:22:36
58200000,-132.15811157226562,0.02992547106902703,2.73e+03,3:22:33
58250000,-114.00448608398438,0.02992547106902703,2.73e+03,3:22:29
58300000,-108.71292114257812,0.02992547106902703,2.73e+03,3:22:26
58350000,-96.8834228515625,0.02992547106902703,2.73e+03,3:22:22
58400000,-110.84756469726562,0.02992547106902703,2.73e+03,3:22:19
58450000,-107.02481079101562,0.02992547106902703,2.73e+03,3:22:15
58500000,-112.21044921875,0.02992547106902703,2.73e+03,3:22:12
58550000,-100.42703247070312,0.02992547106902703,2.73e+03,3:22:09
58600000,-121.29959106445312,0.02992547106902703,2.73e+03,3:22:06
58650000,-116.5574951171875,0.02992547106902703,2.73e+03,3:22:02
58700000,-106.3602294921875,0.02992547106902703,2.73e+03,3:21:59
58750000,-105.99234008789062,0.02992547106902703,2.73e+03,3:21:55
58800000,-82.7080078125,0.02992547106902703,2.73e+03,3:21:52
58850000,-104.57354736328125,0.02992547106902703,2.73e+03,3:21:49
58900000,-119.7591552734375,0.02992547106902703,2.73e+03,3:21:46
58950000,-97.14556884765625,0.02992547106902703,2.73e+03,3:21:42
59000000,-85.49111938476562,0.02992547106902703,2.73e+03,3:21:39
59050000,-113.395263671875,0.02992547106902703,2.73e+03,3:21:36
59100000,-116.36160278320312,0.02992547106902703,2.73e+03,3:21:33
59150000,-122.068115234375,0.02992547106902703,2.73e+03,3:21:29
59200000,-106.16806030273438,0.02992547106902703,2.73e+03,3:21:26
59250000,-120.58065795898438,0.02992547106902703,2.73e+03,3:21:22
59300000,-126.96868896484375,0.02992547106902703,2.73e+03,3:21:19
59350000,-105.4761962890625,0.02992547106902703,2.73e+03,3:21:16
59400000,-108.70623779296875,0.02992547106902703,2.73e+03,3:21:12
59450000,-123.867431640625,0.02992547106902703,2.73e+03,3:21:09
59500000,-113.31231689453125,0.02992547106902703,2.73e+03,3:21:06
59550000,-114.87551879882812,0.02992547106902703,2.73e+03,3:21:02
59600000,-101.04244995117188,0.02992547106902703,2.73e+03,3:20:59
59650000,-115.16757202148438,0.02992547106902703,2.73e+03,3:20:56
59700000,-111.15341186523438,0.02992547106902703,2.73e+03,3:20:52
59750000,-99.7132568359375,0.02992547106902703,2.73e+03,3:20:49
59800000,-115.463623046875,0.02992547106902703,2.73e+03,3:20:46
59850000,-106.603759765625,0.02992547106902703,2.73e+03,3:20:42
59900000,-114.46615600585938,0.02992547106902703,2.73e+03,3:20:39
59950000,-120.96163940429688,0.02992547106902703,2.73e+03,3:20:36
60000000,-113.23196411132812,0.02992547106902703,2.73e+03,3:20:32
60050000,-102.090087890625,0.02992547106902703,2.73e+03,3:20:29
60100000,-94.67755126953125,0.02992547106902703,2.73e+03,3:20:25
60150000,-100.44882202148438,0.02992547106902703,2.73e+03,3:20:22
60200000,-101.4825439453125,0.02992547106902703,2.73e+03,3:20:19
60250000,-92.94110107421875,0.02992547106902703,2.73e+03,3:20:15
60300000,-108.1353759765625,0.02992547106902703,2.73e+03,3:20:12
60350000,-115.42343139648438,0.02992547106902703,2.73e+03,3:20:09
60400000,-110.47857666015625,0.02992547106902703,2.73e+03,3:20:05
60450000,-114.58895874023438,0.02992547106902703,2.73e+03,3:20:02
60500000,-122.60028076171875,0.02992547106902703,2.73e+03,3:19:58
60550000,-134.37966918945312,0.02992547106902703,2.73e+03,3:19:55
60600000,-108.277099609375,0.02992547106902703,2.73e+03,3:19:52
60650000,-128.95904541015625,0.02992547106902703,2.73e+03,3:19:48
60700000,-105.37213134765625,0.02992547106902703,2.73e+03,3:19:45
60750000,-95.373779296875,0.02992547106902703,2.73e+03,3:19:42
60800000,-106.0606689453125,0.02992547106902703,2.73e+03,3:19:38
60850000,-101.00222778320312,0.02992547106902703,2.73e+03,3:19:35
60900000,-123.04791259765625,0.02992547106902703,2.73e+03,3:19:31
60950000,-124.20281982421875,0.02992547106902703,2.73e+03,3:19:28
61000000,-114.06747436523438,0.02992547106902703,2.73e+03,3:19:25
61050000,-103.19598388671875,0.02992547106902703,2.73e+03,3:19:21
61100000,-116.45843505859375,0.02992547106902703,2.73e+03,3:19:18
61150000,-90.98178100585938,0.02992547106902703,2.73e+03,3:19:15
61200000,-100.08868408203125,0.02992547106902703,2.73e+03,3:19:11
61250000,-110.34616088867188,0.02992547106902703,2.73e+03,3:19:08
61300000,-49.817230224609375,0.02992547106902703,2.73e+03,3:19:05
61350000,-136.78070068359375,0.02992547106902703,2.73e+03,3:19:01
61400000,-114.88720703125,0.02992547106902703,2.73e+03,3:18:58
61450000,-120.30474853515625,0.02992547106902703,2.73e+03,3:18:54
61500000,-101.96359252929688,0.02992547106902703,2.73e+03,3:18:51
61550000,-100.35781860351562,0.02992547106902703,2.73e+03,3:18:48
61600000,-119.8349609375,0.02992547106902703,2.73e+03,3:18:44
61650000,-99.33465576171875,0.02992547106902703,2.73e+03,3:18:41
61700000,-120.29959106445312,0.02992547106902703,2.73e+03,3:18:38
61750000,-106.36868286132812,0.02992547106902703,2.73e+03,3:18:34
61800000,-124.48065185546875,0.02992547106902703,2.73e+03,3:18:31
61850000,-103.20501708984375,0.02992547106902703,2.73e+03,3:18:28
61900000,-115.257080078125,0.02992547106902703,2.73e+03,3:18:24
61950000,-101.30010986328125,0.02992547106902703,2.73e+03,3:18:21
62000000,-98.87429809570312,0.02992547106902703,2.73e+03,3:18:17
62050000,-117.77548217773438,0.02992547106902703,2.73e+03,3:18:14
62100000,-114.65213012695312,0.02992547106902703,2.73e+03,3:18:11
62150000,-119.36026000976562,0.02992547106902703,2.73e+03,3:18:07
62200000,-108.17739868164062,0.02992547106902703,2.73e+03,3:18:04
62250000,-123.7938232421875,0.02992547106902703,2.73e+03,3:18:00
62300000,-112.57843017578125,0.02992547106902703,2.73e+03,3:17:57
62350000,-120.02880859375,0.02992547106902703,2.73e+03,3:17:54
62400000,-105.5111083984375,0.02992547106902703,2.73e+03,3:17:50
62450000,-130.2816162109375,0.02992547106902703,2.73e+03,3:17:47
62500000,-93.37884521484375,0.02992547106902703,2.73e+03,3:17:43
62550000,-99.65042114257812,0.02992547106902703,2.73e+03,3:17:40
62600000,-128.479736328125,0.02992547106902703,2.73e+03,3:17:37
62650000,-104.32138061523438,0.02992547106902703,2.73e+03,3:17:33
62700000,-111.88809204101562,0.02992547106902703,2.73e+03,3:17:30
62750000,-119.98892211914062,0.02992547106902703,2.73e+03,3:17:27
62800000,-119.17221069335938,0.02992547106902703,2.73e+03,3:17:23
62850000,-117.83236694335938,0.02992547106902703,2.73e+03,3:17:20
62900000,-101.83969116210938,0.02992547106902703,2.73e+03,3:17:17
62950000,-108.37274169921875,0.02992547106902703,2.73e+03,3:17:13
63000000,-126.404296875,0.02992547106902703,2.73e+03,3:17:10
63050000,-101.56716918945312,0.02992547106902703,2.73e+03,3:17:06
63100000,-123.87274169921875,0.02992547106902703,2.73e+03,3:17:03
63150000,-103.8175048828125,0.02992547106902703,2.73e+03,3:17:00
63200000,-116.76364135742188,0.02992547106902703,2.73e+03,3:16:56
63250000,-119.580078125,0.02992547106902703,2.73e+03,3:16:53
63300000,-127.06607055664062,0.02992547106902703,2.73e+03,3:16:50
63350000,-133.84298706054688,0.02992547106902703,2.73e+03,3:16:46
63400000,-93.69049072265625,0.02992547106902703,2.73e+03,3:16:43
63450000,-124.842529296875,0.02992547106902703,2.73e+03,3:16:39
63500000,-88.49691772460938,0.02992547106902703,2.73e+03,3:16:36
63550000,-125.24526977539062,0.02992547106902703,2.73e+03,3:16:33
63600000,-128.57565307617188,0.02992547106902703,2.73e+03,3:16:29
63650000,-113.59127807617188,0.02992547106902703,2.73e+03,3:16:26
63700000,-113.68014526367188,0.02992547106902703,2.73e+03,3:16:22
63750000,-126.7039794921875,0.02992547106902703,2.73e+03,3:16:19
63800000,-105.82070922851562,0.02992547106902703,2.73e+03,3:16:16
63850000,-116.628173828125,0.02992547106902703,2.73e+03,3:16:12
63900000,-127.6832275390625,0.02992547106902703,2.73e+03,3:16:09
63950000,-110.17587280273438,0.02992547106902703,2.73e+03,3:16:06
64000000,-124.05218505859375,0.02992547106902703,2.73e+03,3:16:02
64050000,-116.77548217773438,0.02992547106902703,2.73e+03,3:15:59
64100000,-107.9197998046875,0.02992547106902703,2.73e+03,3:15:56
64150000,-96.65005493164062,0.02992547106902703,2.73e+03,3:15:52
64200000,-94.35858154296875,0.02992547106902703,2.73e+03,3:15:49
64250000,-103.05673217773438,0.02992547106902703,2.73e+03,3:15:45
64300000,-105.6356201171875,0.02992547106902703,2.73e+03,3:15:42
64350000,-99.49386596679688,0.02992547106902703,2.73e+03,3:15:39
64400000,-120.04327392578125,0.02992547106902703,2.73e+03,3:15:35
64450000,-123.32708740234375,0.02992547106902703,2.73e+03,3:15:32
64500000,-134.32107543945312,0.02992547106902703,2.73e+03,3:15:29
64550000,-111.51028442382812,0.02992547106902703,2.73e+03,3:15:25
64600000,-101.80343627929688,0.02992547106902703,2.73e+03,3:15:22
64650000,-123.13433837890625,0.02992547106902703,2.73e+03,3:15:19
64700000,-83.72271728515625,0.02992547106902703,2.73e+03,3:15:15
64750000,-114.02548217773438,0.02992547106902703,2.73e+03,3:15:12
64800000,-104.96279907226562,0.02992547106902703,2.73e+03,3:15:09
64850000,-125.50894165039062,0.02992547106902703,2.73e+03,3:15:05
64900000,-105.10421752929688,0.02992547106902703,2.73e+03,3:15:02
64950000,-121.29058837890625,0.02992547106902703,2.73e+03,3:14:59
65000000,-133.50399780273438,0.02992547106902703,2.73e+03,3:14:56
65050000,-84.66366577148438,0.02992547106902703,2.73e+03,3:14:52
65100000,-130.61447143554688,0.02992547106902703,2.73e+03,3:14:49
65150000,-93.70025634765625,0.02992547106902703,2.73e+03,3:14:45
65200000,-100.32119750976562,0.02992547106902703,2.73e+03,3:14:42
65250000,-105.93069458007812,0.02992547106902703,2.73e+03,3:14:39
65300000,-114.47311401367188,0.02992547106902703,2.73e+03,3:14:35
65350000,-132.18719482421875,0.02992547106902703,2.73e+03,3:14:32
65400000,-109.82647705078125,0.02992547106902703,2.73e+03,3:14:29
65450000,-115.99490356445312,0.02992547106902703,2.73e+03,3:14:25
65500000,-94.09130859375,0.02992547106902703,2.73e+03,3:14:22
65550000,-125.79550170898438,0.02992547106902703,2.73e+03,3:14:19
65600000,-100.061279296875,0.02992547106902703,2.73e+03,3:14:16
65650000,-110.2591552734375,0.02992547106902703,2.73e+03,3:14:12
65700000,-115.96286010742188,0.02992547106902703,2.73e+03,3:14:09
65750000,-122.24542236328125,0.02992547106902703,2.73e+03,3:14:06
65800000,-108.29229736328125,0.02992547106902703,2.73e+03,3:14:02
65850000,-129.00765991210938,0.02992547106902703,2.73e+03,3:13:59
65900000,-96.91909790039062,0.02992547106902703,2.73e+03,3:13:55
65950000,-126.62411499023438,0.02992547106902703,2.73e+03,3:13:52
66000000,-116.09201049804688,0.02992547106902703,2.73e+03,3:13:49
66050000,-122.45632934570312,0.02992547106902703,2.73e+03,3:13:45
66100000,-101.26919555664062,0.02992547106902703,2.73e+03,3:13:42
66150000,-99.2777099609375,0.02992547106902703,2.73e+03,3:13:39
66200000,-105.97503662109375,0.02992547106902703,2.73e+03,3:13:35
66250000,-103.51226806640625,0.02992547106902703,2.73e+03,3:13:32
66300000,-109.98867797851562,0.02992547106902703,2.73e+03,3:13:29
66350000,-101.81573486328125,0.02992547106902703,2.73e+03,3:13:25
66400000,-108.39288330078125,0.02992547106902703,2.73e+03,3:13:22
66450000,-127.43490600585938,0.02992547106902703,2.73e+03,3:13:18
66500000,-110.626953125,0.02992547106902703,2.73e+03,3:13:15
66550000,-103.33270263671875,0.02992547106902703,2.73e+03,3:13:12
66600000,-119.6285400390625,0.02992547106902703,2.73e+03,3:13:08
66650000,-102.96966552734375,0.02992547106902703,2.73e+03,3:13:05
66700000,-104.88665771484375,0.02992547106902703,2.73e+03,3:13:02
66750000,-101.41522216796875,0.02992547106902703,2.73e+03,3:12:58
66800000,-96.25982666015625,0.02992547106902703,2.73e+03,3:12:55
66850000,-115.90859985351562,0.02992547106902703,2.73e+03,3:12:51
66900000,-117.47161865234375,0.02992547106902703,2.73e+03,3:12:48
66950000,-100.5574951171875,0.02992547106902703,2.74e+03,3:12:45
67000000,-114.171142578125,0.02992547106902703,2.74e+03,3:12:41
67050000,-108.51705932617188,0.02992547106902703,2.74e+03,3:12:38
67100000,-99.4593505859375,0.02992547106902703,2.74e+03,3:12:35
67150000,-109.92153930664062,0.02992547106902703,2.74e+03,3:12:31
67200000,-76.19461059570312,0.02992547106902703,2.74e+03,3:12:28
67250000,-109.25241088867188,0.02992547106902703,2.74e+03,3:12:25
67300000,-101.26339721679688,0.02992547106902703,2.74e+03,3:12:21
67350000,-79.18838500976562,0.02992547106902703,2.74e+03,3:12:18
67400000,-95.8841552734375,0.02992547106902703,2.74e+03,3:12:15
67450000,-91.295166015625,0.02992547106902703,2.74e+03,3:12:12
67500000,-85.06137084960938,0.02992547106902703,2.74e+03,3:12:08
67550000,-107.6954345703125,0.02992547106902703,2.74e+03,3:12:05
67600000,-99.36257934570312,0.02992547106902703,2.74e+03,3:12:02
67650000,-96.35964965820312,0.02992547106902703,2.74e+03,3:11:58
67700000,-116.43783569335938,0.02992547106902703,2.74e+03,3:11:55
67750000,-98.18341064453125,0.02992547106902703,2.74e+03,3:11:52
67800000,-114.94757080078125,0.02992547106902703,2.74e+03,3:11:48
67850000,-91.26962280273438,0.02992547106902703,2.74e+03,3:11:45
67900000,-89.4033203125,0.02992547106902703,2.74e+03,3:11:41
67950000,-112.39910888671875,0.02992547106902703,2.74e+03,3:11:38
68000000,-83.9647216796875,0.02992547106902703,2.74e+03,3:11:35
68050000,-116.69720458984375,0.02992547106902703,2.74e+03,3:11:32
68100000,-117.61697387695312,0.02992547106902703,2.74e+03,3:11:28
68150000,-114.45248413085938,0.02992547106902703,2.74e+03,3:11:25
68200000,-86.57656860351562,0.02992547106902703,2.74e+03,3:11:22
68250000,-109.07159423828125,0.02992547106902703,2.74e+03,3:11:18
68300000,-105.47900390625,0.02992547106902703,2.74e+03,3:11:15
68350000,-115.50961303710938,0.02992547106902703,2.74e+03,3:11:12
68400000,-125.89788818359375,0.02992547106902703,2.74e+03,3:11:08
68450000,-99.1063232421875,0.02992547106902703,2.74e+03,3:11:05
68500000,-114.48428344726562,0.02992547106902703,2.74e+03,3:11:02
68550000,-103.40411376953125,0.02992547106902703,2.74e+03,3:10:58
68600000,-81.97787475585938,0.02992547106902703,2.74e+03,3:10:55
68650000,-115.80783081054688,0.02992547106902703,2.74e+03,3:10:52
68700000,-85.59014892578125,0.02992547106902703,2.74e+03,3:10:48
68750000,-115.2294921875,0.02992547106902703,2.74e+03,3:10:45
68800000,-110.91775512695312,0.02992547106902703,2.74e+03,3:10:42
68850000,-119.477294921875,0.02992547106902703,2.74e+03,3:10:38
68900000,-118.13433837890625,0.02992547106902703,2.74e+03,3:10:35
68950000,-92.65896606445312,0.02992547106902703,2.74e+03,3:10:32
69000000,-102.38165283203125,0.02992547106902703,2.74e+03,3:10:29
69050000,-118.8448486328125,0.02992547106902703,2.74e+03,3:10:25
69100000,-106.88595581054688,0.02992547106902703,2.74e+03,3:10:22
69150000,-113.83563232421875,0.02992547106902703,2.74e+03,3:10:19
69200000,-113.76754760742188,0.02992547106902703,2.74e+03,3:10:15
69250000,-93.2288818359375,0.02992547106902703,2.74e+03,3:10:12
69300000,-105.05862426757812,0.02992547106902703,2.74e+03,3:10:09
